Tm,Opp,Res,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Data
8,3,1,14.87,3,5,0.6,0,0,0.0,2,2,1.0,0,0,0,2,4,0,1,2,8,9.3,2025-02-02
6,5,0,21.92,5,10,0.5,0,1,0.0,2,2,1.0,1,5,6,2,0,0,1,1,12,9.2,2025-02-02
3,8,0,25.7,5,9,0.556,2,5,0.4,0,0,0.0,2,1,3,1,0,0,1,0,12,9.1,2025-02-02
16,14,0,37.2,4,15,0.267,2,8,0.25,5,6,0.833,0,3,3,9,0,0,3,2,15,9.1,2025-02-02
8,3,1,18.22,3,6,0.5,2,4,0.5,3,3,1.0,1,3,4,0,0,1,1,1,11,8.9,2025-02-02
16,14,0,31.83,6,15,0.4,3,7,0.429,0,0,0.0,1,1,2,2,1,2,1,5,15,8.7,2025-02-02
1,22,1,33.92,3,8,0.375,2,7,0.286,1,1,1.0,0,5,5,5,0,1,1,2,9,8.5,2025-02-02
1,22,1,23.87,4,7,0.571,4,7,0.571,0,0,0.0,0,4,4,0,0,0,1,2,12,8.1,2025-02-02
14,16,1,30.85,3,6,0.5,0,3,0.0,0,0,0.0,2,0,2,4,1,0,0,1,6,7.8,2025-02-02
6,5,0,21.58,3,5,0.6,2,3,0.667,0,0,0.0,1,6,7,1,0,0,1,1,8,7.5,2025-02-02
5,6,1,18.08,3,7,0.429,1,1,1.0,1,1,1.0,1,3,4,2,0,0,0,0,8,7.3,2025-02-02
8,3,1,27.07,5,10,0.5,1,4,0.25,1,1,1.0,0,1,1,0,1,1,1,2,12,7.2,2025-02-02
27,12,1,30.98,4,9,0.444,0,0,0.0,2,2,1.0,4,6,10,3,0,1,4,4,10,7.1,2025-02-02
6,5,0,30.82,4,15,0.267,0,6,0.0,2,2,1.0,1,5,6,4,2,0,1,0,10,7.1,2025-02-02
27,12,1,16.1,3,5,0.6,2,4,0.5,1,2,0.5,1,3,4,0,0,1,1,2,9,6.8,2025-02-02
27,12,1,17.48,1,4,0.25,0,1,0.0,4,4,1.0,2,1,3,2,0,0,0,0,6,6.7,2025-02-02
12,27,0,25.55,3,6,0.5,1,2,0.5,0,0,0.0,4,2,6,0,0,0,0,2,7,6.6,2025-02-02
6,5,0,23.68,5,14,0.357,1,7,0.143,0,1,0.0,1,2,3,3,0,1,0,1,11,6.5,2025-02-02
22,1,0,15.12,2,4,0.5,2,4,0.5,0,0,0.0,0,3,3,2,1,0,0,3,6,6.1,2025-02-02
27,12,1,21.4,4,11,0.364,2,6,0.333,0,0,0.0,0,4,4,2,1,0,1,1,10,6.1,2025-02-02
3,8,0,19.98,4,8,0.5,1,2,0.5,2,3,0.667,2,1,3,0,1,1,4,0,11,6.0,2025-02-02
14,16,1,17.12,2,7,0.286,1,5,0.2,0,0,0.0,2,6,8,2,0,1,0,1,5,5.8,2025-02-02
12,27,0,31.33,3,7,0.429,0,2,0.0,2,2,1.0,1,2,3,1,1,2,2,3,8,5.5,2025-02-02
12,27,0,26.55,3,8,0.375,2,5,0.4,0,0,0.0,1,1,2,2,0,0,0,2,8,5.2,2025-02-02
6,5,0,18.3,2,4,0.5,2,3,0.667,0,0,0.0,0,1,1,1,1,0,1,0,6,5.0,2025-02-02
8,3,1,18.08,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,2,0,0,0,1,4,4.9,2025-02-02
6,5,0,23.97,2,6,0.333,0,2,0.0,1,2,0.5,0,1,1,2,1,1,0,0,5,4.6,2025-02-02
3,8,0,12.25,2,6,0.333,1,5,0.2,0,0,0.0,0,4,4,0,1,0,0,1,5,3.4,2025-02-02
1,22,1,11.37,1,4,0.25,0,2,0.0,2,2,1.0,0,2,2,0,1,0,0,0,4,3.2,2025-02-02
14,16,1,14.62,1,3,0.333,0,0,0.0,0,0,0.0,2,4,6,1,2,0,2,1,2,3.2,2025-02-02
16,14,0,14.1,2,4,0.5,1,2,0.5,0,0,0.0,1,3,4,1,0,0,1,3,5,3.1,2025-02-02
22,1,0,12.48,1,1,1.0,0,0,0.0,0,0,0.0,2,3,5,0,1,1,2,2,2,2.9,2025-02-02
12,27,0,26.97,6,18,0.333,1,5,0.2,1,4,0.25,1,5,6,3,1,0,4,3,14,2.7,2025-02-02
14,16,1,18.85,3,7,0.429,0,0,0.0,0,0,0.0,2,2,4,1,0,0,1,4,6,2.4,2025-02-02
16,14,0,7.95,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1,3,2.3,2025-02-02
16,14,0,10.75,1,5,0.2,1,3,0.333,1,2,0.5,0,0,0,1,0,1,0,0,4,1.9,2025-02-02
22,1,0,13.85,2,9,0.222,1,6,0.167,1,2,0.5,0,2,2,1,1,0,0,2,6,1.6,2025-02-02
1,22,1,13.17,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,3,2,1.5,2025-02-02
3,8,0,7.75,1,4,0.25,0,2,0.0,0,0,0.0,1,0,1,1,0,0,0,0,2,1.0,2025-02-02
27,12,1,17.02,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,2,0,0,2,2,4,0.9,2025-02-02
5,6,1,17.0,0,3,0.0,0,1,0.0,0,2,0.0,1,8,9,3,0,0,0,4,0,0.7,2025-02-02
8,3,1,14.13,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,5,0,0,2,3,2,0.5,2025-02-02
3,8,0,7.6,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,0,0,0.3,2025-02-02
12,27,0,0.15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-02-02
3,8,0,1.37,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,2025-02-02
16,14,0,16.23,0,4,0.0,0,3,0.0,0,0,0.0,0,4,4,2,0,0,0,0,0,-0.2,2025-02-02
1,22,1,6.73,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1.8,2025-02-02
6,5,0,17.62,1,10,0.1,0,6,0.0,0,0,0.0,2,3,5,3,0,0,1,3,2,-2.4,2025-02-02
18,7,0,37.87,13,21,0.619,8,12,0.667,7,7,1.0,1,2,3,3,2,1,0,1,41,37.2,2025-02-03
19,10,1,36.78,14,27,0.519,1,4,0.25,13,14,0.929,2,4,6,10,2,0,4,1,42,35.5,2025-02-03
7,18,1,36.07,9,13,0.692,1,3,0.333,8,10,0.8,1,13,14,10,1,2,1,2,27,32.9,2025-02-03
7,18,1,39.5,12,22,0.545,7,12,0.583,5,5,1.0,4,3,7,2,0,1,1,2,36,29.4,2025-02-03
20,16,1,22.4,15,19,0.789,2,3,0.667,2,3,0.667,0,3,3,6,0,0,3,1,34,28.0,2025-02-03
25,17,1,37.67,14,25,0.56,2,4,0.5,3,4,0.75,0,5,5,7,0,0,0,0,33,27.1,2025-02-03
10,19,0,37.0,9,17,0.529,0,2,0.0,7,7,1.0,4,7,11,11,2,1,3,5,25,27.0,2025-02-03
17,25,0,40.28,12,19,0.632,5,9,0.556,1,1,1.0,1,4,5,3,0,2,0,1,30,26.5,2025-02-03
17,25,0,40.03,8,9,0.889,0,0,0.0,3,3,1.0,7,6,13,3,1,2,0,2,19,26.3,2025-02-03
23,24,0,46.57,9,18,0.5,3,8,0.375,13,14,0.929,0,3,3,4,0,0,1,5,34,25.3,2025-02-03
8,0,0,38.08,8,23,0.348,1,6,0.167,13,13,1.0,1,5,6,14,0,0,3,2,30,25.3,2025-02-03
0,8,1,34.95,9,16,0.563,4,8,0.5,12,14,0.857,0,0,0,9,0,0,5,5,34,24.9,2025-02-03
24,23,1,42.13,9,22,0.409,0,1,0.0,7,8,0.875,9,11,20,2,1,1,0,3,25,24.3,2025-02-03
4,29,0,32.15,7,12,0.583,0,0,0.0,9,10,0.9,2,12,14,2,1,1,0,2,23,24.3,2025-02-03
14,26,1,29.12,9,18,0.5,4,6,0.667,3,3,1.0,1,2,3,11,3,0,4,1,25,23.6,2025-02-03
14,26,1,30.87,10,21,0.476,3,9,0.333,8,9,0.889,1,5,6,3,1,3,2,5,31,23.3,2025-02-03
29,4,1,37.27,9,16,0.563,4,8,0.5,4,5,0.8,0,5,5,3,2,0,0,2,26,22.8,2025-02-03
4,29,0,36.7,9,21,0.429,2,7,0.286,4,4,1.0,3,7,10,10,0,0,2,0,24,22.1,2025-02-03
29,4,1,28.58,9,13,0.692,5,9,0.556,2,2,1.0,2,2,4,4,1,0,2,4,25,21.7,2025-02-03
26,14,0,31.12,10,20,0.5,2,6,0.333,5,7,0.714,2,8,10,5,2,2,4,3,27,21.7,2025-02-03
11,28,1,32.72,8,14,0.571,0,4,0.0,6,6,1.0,1,5,6,4,0,2,0,2,22,21.0,2025-02-03
0,8,1,36.42,6,10,0.6,1,1,1.0,6,10,0.6,1,5,6,7,4,3,4,3,19,20.8,2025-02-03
23,24,0,38.12,8,17,0.471,3,8,0.375,6,6,1.0,2,3,5,3,3,1,3,3,25,20.2,2025-02-03
14,26,1,25.22,7,12,0.583,0,1,0.0,2,2,1.0,5,9,14,1,3,1,1,0,16,20.0,2025-02-03
18,7,0,34.87,10,22,0.455,5,9,0.556,5,5,1.0,0,6,6,5,0,1,3,4,30,20.0,2025-02-03
24,23,1,43.5,8,12,0.667,3,6,0.5,5,5,1.0,0,8,8,5,1,0,4,6,24,19.3,2025-02-03
20,16,1,31.03,9,13,0.692,3,5,0.6,0,0,0.0,3,5,8,5,1,0,4,1,21,19.2,2025-02-03
23,24,0,45.83,10,21,0.476,2,9,0.222,5,6,0.833,0,5,5,5,1,2,4,1,27,18.9,2025-02-03
21,9,0,28.35,11,21,0.524,3,9,0.333,1,1,1.0,1,4,5,3,2,1,2,5,26,18.4,2025-02-03
7,18,1,35.37,7,17,0.412,1,4,0.25,5,5,1.0,1,4,5,8,2,0,0,5,20,18.4,2025-02-03
8,0,0,35.23,8,13,0.615,0,3,0.0,6,7,0.857,0,4,4,2,1,0,0,3,22,18.1,2025-02-03
14,26,1,28.27,11,20,0.55,4,9,0.444,1,1,1.0,0,4,4,1,3,0,4,1,27,17.9,2025-02-03
19,10,1,39.28,9,18,0.5,2,7,0.286,2,4,0.5,1,2,3,4,1,2,1,0,22,17.7,2025-02-03
8,0,0,28.65,8,10,0.8,0,0,0.0,2,2,1.0,3,6,9,1,0,2,2,2,18,17.4,2025-02-03
19,10,1,40.07,8,12,0.667,0,1,0.0,3,3,1.0,2,6,8,5,1,1,4,2,19,17.4,2025-02-03
23,24,0,32.55,5,8,0.625,4,7,0.571,0,0,0.0,1,3,4,5,4,0,1,3,14,17.3,2025-02-03
25,17,1,39.57,7,11,0.636,2,4,0.5,3,4,0.75,2,5,7,1,1,0,1,1,19,16.9,2025-02-03
4,29,0,38.9,9,16,0.563,4,7,0.571,2,2,1.0,1,3,4,2,1,0,2,4,24,16.8,2025-02-03
25,17,1,41.53,10,23,0.435,2,6,0.333,4,4,1.0,1,7,8,5,1,1,4,3,26,16.7,2025-02-03
9,21,1,35.13,7,14,0.5,1,5,0.2,10,15,0.667,0,2,2,2,0,0,1,1,25,16.6,2025-02-03
20,16,1,22.63,5,9,0.556,5,8,0.625,3,3,1.0,0,3,3,2,1,0,0,2,18,16.2,2025-02-03
17,25,0,35.8,8,17,0.471,2,7,0.286,4,4,1.0,0,7,7,2,1,3,3,2,22,16.1,2025-02-03
28,11,0,34.95,8,17,0.471,3,8,0.375,2,2,1.0,1,3,4,3,1,0,1,0,21,16.0,2025-02-03
11,28,1,34.23,6,15,0.4,3,10,0.3,3,4,0.75,1,2,3,6,3,2,3,1,18,16.0,2025-02-03
24,23,1,45.1,6,8,0.75,5,7,0.714,0,0,0.0,0,5,5,1,1,1,1,3,17,15.5,2025-02-03
8,0,0,24.47,6,11,0.545,6,10,0.6,0,0,0.0,1,4,5,2,2,0,1,4,18,15.4,2025-02-03
11,28,1,25.72,4,6,0.667,1,3,0.333,4,5,0.8,1,6,7,2,3,1,1,3,13,15.4,2025-02-03
0,8,1,25.67,5,9,0.556,2,6,0.333,5,6,0.833,0,3,3,2,1,0,0,1,17,15.2,2025-02-03
29,4,1,28.67,6,14,0.429,0,1,0.0,2,3,0.667,8,9,17,4,0,0,1,4,14,14.7,2025-02-03
29,4,1,21.55,4,9,0.444,0,2,0.0,8,10,0.8,1,3,4,7,0,0,2,1,16,14.6,2025-02-03
10,19,0,22.67,7,14,0.5,2,4,0.5,2,3,0.667,0,5,5,1,2,1,1,0,18,14.5,2025-02-03
11,28,1,29.67,4,5,0.8,2,3,0.667,0,0,0.0,0,3,3,8,2,0,1,4,10,14.0,2025-02-03
19,10,1,38.5,9,20,0.45,1,5,0.2,3,5,0.6,2,7,9,2,1,1,1,6,22,14.0,2025-02-03
0,8,1,19.87,5,8,0.625,2,4,0.5,0,0,0.0,2,8,10,2,1,0,0,2,12,13.8,2025-02-03
28,11,0,31.87,9,18,0.5,1,4,0.25,2,2,1.0,3,9,12,0,0,1,2,5,21,13.5,2025-02-03
9,21,1,34.3,7,21,0.333,2,12,0.167,8,8,1.0,0,1,1,5,1,0,3,1,24,13.5,2025-02-03
24,23,1,22.4,4,9,0.444,2,5,0.4,5,5,1.0,0,2,2,6,1,0,2,2,15,13.3,2025-02-03
21,9,0,36.78,9,19,0.474,1,5,0.2,2,3,0.667,1,2,3,5,2,0,2,6,21,13.3,2025-02-03
26,14,0,28.12,9,17,0.529,2,5,0.4,1,3,0.333,1,5,6,5,1,0,5,2,21,12.8,2025-02-03
25,17,1,34.35,5,8,0.625,3,3,1.0,0,0,0.0,1,2,3,2,3,2,3,2,13,12.7,2025-02-03
17,25,0,37.53,7,21,0.333,3,10,0.3,4,4,1.0,1,5,6,4,2,1,3,3,21,12.6,2025-02-03
9,21,1,23.97,6,9,0.667,3,5,0.6,2,4,0.5,0,1,1,0,0,0,0,0,17,12.6,2025-02-03
26,14,0,21.38,6,9,0.667,2,2,1.0,0,0,0.0,3,5,8,3,1,0,3,3,14,12.6,2025-02-03
28,11,0,33.33,5,11,0.455,3,5,0.6,3,5,0.6,2,5,7,1,0,0,0,2,16,12.3,2025-02-03
20,16,1,25.67,6,9,0.667,1,2,0.5,0,0,0.0,0,1,1,4,1,0,1,0,13,12.2,2025-02-03
29,4,1,30.55,8,21,0.381,3,13,0.231,3,3,1.0,1,3,4,2,1,0,2,1,22,12.1,2025-02-03
16,20,0,18.33,5,9,0.556,2,3,0.667,4,4,1.0,0,0,0,1,2,1,3,0,16,12.1,2025-02-03
8,0,0,25.43,4,6,0.667,0,0,0.0,5,6,0.833,0,4,4,4,3,0,3,5,13,12.0,2025-02-03
7,18,1,23.67,6,10,0.6,1,5,0.2,2,4,0.5,1,2,3,2,2,0,2,1,15,11.9,2025-02-03
28,11,0,30.98,5,15,0.333,4,11,0.364,2,4,0.5,1,7,8,11,1,0,6,1,16,11.8,2025-02-03
14,26,1,24.07,2,4,0.5,1,2,0.5,1,2,0.5,3,4,7,3,4,0,0,3,6,11.8,2025-02-03
0,8,1,28.13,5,7,0.714,0,1,0.0,2,2,1.0,1,7,8,1,0,2,1,3,12,11.8,2025-02-03
14,26,1,21.92,4,8,0.5,0,2,0.0,3,3,1.0,0,1,1,5,2,1,1,2,11,11.7,2025-02-03
21,9,0,27.85,3,4,0.75,0,0,0.0,0,0,0.0,2,7,9,7,0,0,1,1,6,11.4,2025-02-03
0,8,1,30.73,7,14,0.5,4,8,0.5,2,2,1.0,0,0,0,0,0,0,0,4,20,11.4,2025-02-03
18,7,0,28.35,5,13,0.385,0,0,0.0,4,6,0.667,1,5,6,5,1,1,1,3,14,11.3,2025-02-03
0,8,1,28.3,5,9,0.556,3,6,0.5,0,0,0.0,0,4,4,2,1,1,1,2,13,11.2,2025-02-03
23,24,0,34.07,4,9,0.444,3,8,0.375,0,0,0.0,1,2,3,2,2,1,0,2,11,10.9,2025-02-03
10,19,0,33.68,5,11,0.455,1,2,0.5,1,1,1.0,3,3,6,1,1,3,1,3,12,10.9,2025-02-03
20,16,1,26.28,5,9,0.556,3,5,0.6,0,0,0.0,3,4,7,0,0,3,2,3,13,10.9,2025-02-03
19,10,1,34.47,2,3,0.667,0,0,0.0,3,4,0.75,3,6,9,0,2,0,0,1,7,10.8,2025-02-03
16,20,0,22.52,4,8,0.5,1,2,0.5,1,2,0.5,3,1,4,2,2,1,1,1,10,10.7,2025-02-03
24,23,1,41.38,5,13,0.385,3,9,0.333,1,2,0.5,3,2,5,4,0,0,1,1,14,10.6,2025-02-03
25,17,1,23.28,2,4,0.5,1,3,0.333,0,0,0.0,1,7,8,3,2,2,0,2,5,10.5,2025-02-03
8,0,0,19.35,4,6,0.667,0,0,0.0,2,3,0.667,3,2,5,1,0,0,0,0,10,10.4,2025-02-03
20,16,1,20.6,4,4,1.0,2,2,1.0,2,2,1.0,0,2,2,0,1,0,1,3,12,10.2,2025-02-03
28,11,0,34.02,3,5,0.6,0,0,0.0,3,7,0.429,4,9,13,1,1,3,3,3,9,10.2,2025-02-03
23,24,0,21.05,3,4,0.75,0,0,0.0,0,2,0.0,4,8,12,4,0,0,1,2,6,9.8,2025-02-03
25,17,1,37.2,5,15,0.333,0,3,0.0,4,6,0.667,5,6,11,3,0,1,1,5,14,9.8,2025-02-03
28,11,0,31.92,5,12,0.417,1,4,0.25,0,0,0.0,0,1,1,10,1,0,2,3,11,9.7,2025-02-03
10,19,0,26.48,4,9,0.444,0,0,0.0,0,0,0.0,7,6,13,1,0,1,1,3,8,9.2,2025-02-03
16,20,0,29.1,5,12,0.417,2,4,0.5,1,2,0.5,0,4,4,4,1,0,2,0,13,9.2,2025-02-03
9,21,1,20.43,2,5,0.4,1,4,0.25,2,2,1.0,0,7,7,3,1,0,0,1,7,9.1,2025-02-03
10,19,0,21.52,4,7,0.571,0,1,0.0,0,0,0.0,1,0,1,6,1,0,0,4,8,9.0,2025-02-03
7,18,1,40.97,5,14,0.357,0,4,0.0,1,2,0.5,2,4,6,4,1,0,0,1,11,8.8,2025-02-03
4,29,0,28.5,4,14,0.286,3,4,0.75,2,2,1.0,0,3,3,5,0,0,0,1,13,8.8,2025-02-03
4,29,0,36.85,4,7,0.571,1,3,0.333,2,3,0.667,0,3,3,1,2,0,1,3,11,8.7,2025-02-03
10,19,0,36.2,9,22,0.409,1,8,0.125,2,2,1.0,1,4,5,5,0,0,6,1,21,8.2,2025-02-03
18,7,0,27.02,1,5,0.2,1,2,0.5,2,2,1.0,5,6,11,4,0,1,1,4,5,8.1,2025-02-03
10,19,0,16.85,6,10,0.6,3,7,0.429,0,0,0.0,0,2,2,0,0,0,1,5,15,8.0,2025-02-03
18,7,0,34.02,4,9,0.444,0,0,0.0,0,0,0.0,5,1,6,3,2,0,2,3,8,8.0,2025-02-03
24,23,1,41.73,4,16,0.25,2,8,0.25,3,4,0.75,1,1,2,10,2,0,3,5,13,8.0,2025-02-03
9,21,1,21.32,3,6,0.5,2,4,0.5,0,0,0.0,1,4,5,2,2,0,2,1,8,7.9,2025-02-03
20,16,1,18.48,3,7,0.429,0,1,0.0,0,0,0.0,3,9,12,3,1,2,3,2,6,7.8,2025-02-03
9,21,1,20.52,1,5,0.2,0,0,0.0,0,0,0.0,7,8,15,6,1,0,2,4,2,7.8,2025-02-03
26,14,0,3.77,3,3,1.0,2,2,1.0,1,2,0.5,0,0,0,0,0,0,0,0,9,7.7,2025-02-03
7,18,1,31.2,5,9,0.556,2,4,0.5,0,0,0.0,2,3,5,0,0,1,1,5,12,7.7,2025-02-03
11,28,1,19.13,5,10,0.5,3,8,0.375,0,0,0.0,0,3,3,0,0,0,1,1,13,7.5,2025-02-03
21,9,0,32.62,4,9,0.444,1,3,0.333,0,0,0.0,2,4,6,1,1,0,0,3,9,7.4,2025-02-03
11,28,1,18.48,4,6,0.667,0,2,0.0,1,3,0.333,0,3,3,1,0,2,0,3,9,7.4,2025-02-03
9,21,1,18.62,3,6,0.5,3,3,1.0,0,0,0.0,0,2,2,1,2,0,1,3,9,7.1,2025-02-03
17,25,0,26.57,2,8,0.25,1,3,0.333,0,0,0.0,1,2,3,9,0,0,0,2,5,7.0,2025-02-03
28,11,0,13.87,2,5,0.4,1,2,0.5,5,6,0.833,1,6,7,2,0,0,3,2,10,7.0,2025-02-03
24,23,1,19.18,2,5,0.4,1,4,0.25,4,4,1.0,0,1,1,2,0,0,1,0,9,7.0,2025-02-03
21,9,0,37.43,9,24,0.375,0,6,0.0,0,1,0.0,1,5,6,3,1,0,2,2,18,6.9,2025-02-03
10,19,0,39.87,4,12,0.333,1,3,0.333,2,2,1.0,3,3,6,1,2,0,1,5,11,6.9,2025-02-03
29,4,1,12.53,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,0,1,2,0,0,5,6.7,2025-02-03
21,9,0,20.15,2,8,0.25,0,0,0.0,2,5,0.4,6,8,14,1,1,1,2,1,6,6.6,2025-02-03
16,20,0,20.95,3,6,0.5,1,1,1.0,1,1,1.0,2,1,3,1,0,0,0,2,8,6.6,2025-02-03
16,20,0,17.0,2,7,0.286,1,2,0.5,1,2,0.5,1,5,6,4,1,0,0,3,6,6.3,2025-02-03
11,28,1,18.42,2,5,0.4,0,3,0.0,1,1,1.0,0,3,3,4,1,0,0,2,5,6.2,2025-02-03
11,28,1,25.67,4,12,0.333,0,4,0.0,1,1,1.0,2,4,6,1,2,1,1,3,9,6.0,2025-02-03
16,20,0,27.27,4,15,0.267,3,10,0.3,1,2,0.5,2,5,7,3,2,0,3,2,12,5.9,2025-02-03
4,29,0,16.37,1,2,0.5,0,0,0.0,3,4,0.75,2,5,7,1,0,0,1,1,5,5.8,2025-02-03
29,4,1,18.22,2,4,0.5,2,4,0.5,0,0,0.0,2,2,4,1,0,1,0,4,6,5.8,2025-02-03
26,14,0,28.47,1,4,0.25,1,3,0.333,0,0,0.0,0,4,4,8,2,0,3,2,3,5.6,2025-02-03
9,21,1,28.93,2,4,0.5,0,2,0.0,0,2,0.0,0,7,7,5,1,0,2,1,4,5.4,2025-02-03
11,28,1,13.68,2,7,0.286,0,0,0.0,0,0,0.0,0,2,2,6,2,1,2,0,4,5.4,2025-02-03
16,20,0,26.48,4,10,0.4,0,4,0.0,2,4,0.5,1,5,6,0,2,0,2,2,10,5.2,2025-02-03
18,7,0,22.28,3,7,0.429,2,6,0.333,0,0,0.0,0,2,2,4,0,0,1,4,8,5.1,2025-02-03
7,18,1,11.93,2,3,0.667,0,0,0.0,0,0,0.0,2,1,3,0,0,1,0,0,4,5.1,2025-02-03
19,10,1,11.05,2,5,0.4,1,4,0.25,0,0,0.0,0,1,1,2,1,0,0,0,5,5.0,2025-02-03
8,0,0,26.95,2,7,0.286,1,4,0.25,2,2,1.0,2,0,2,4,0,0,1,3,7,4.9,2025-02-03
14,26,1,11.88,1,1,1.0,0,0,0.0,0,0,0.0,0,3,3,3,0,0,0,0,2,4.7,2025-02-03
28,11,0,14.88,1,4,0.25,0,1,0.0,0,0,0.0,2,2,4,3,1,0,0,0,2,4.7,2025-02-03
17,25,0,18.0,2,5,0.4,1,3,0.333,2,2,1.0,0,0,0,1,0,0,0,1,7,4.6,2025-02-03
16,20,0,15.55,3,7,0.429,2,4,0.5,0,0,0.0,0,2,2,2,0,0,1,2,8,4.5,2025-02-03
16,20,0,20.5,4,11,0.364,1,4,0.25,1,2,0.5,0,1,1,1,0,0,0,0,10,4.5,2025-02-03
23,24,0,17.8,1,4,0.25,0,0,0.0,0,0,0.0,2,5,7,2,1,1,1,1,2,4.2,2025-02-03
26,14,0,5.88,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,3,0,0,1,2,4,4.0,2025-02-03
26,14,0,24.15,1,8,0.125,1,5,0.2,4,4,1.0,2,0,2,3,0,0,1,1,7,3.9,2025-02-03
11,28,1,22.28,4,11,0.364,1,5,0.2,0,0,0.0,1,0,1,0,0,1,0,1,9,3.9,2025-02-03
19,10,1,25.57,3,7,0.429,1,4,0.25,0,0,0.0,0,1,1,1,1,0,1,1,7,3.9,2025-02-03
26,14,0,33.78,5,15,0.333,1,6,0.167,0,0,0.0,0,3,3,3,1,0,2,2,11,3.7,2025-02-03
26,14,0,6.73,1,3,0.333,0,0,0.0,2,2,1.0,1,1,2,1,0,0,0,1,4,3.6,2025-02-03
9,21,1,15.47,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,2,4,3.5,2025-02-03
16,20,0,21.22,0,4,0.0,0,3,0.0,1,2,0.5,0,3,3,3,2,1,0,0,1,3.5,2025-02-03
25,17,1,11.9,1,2,0.5,0,0,0.0,2,2,1.0,0,0,0,1,0,0,0,1,4,3.3,2025-02-03
4,29,0,24.2,3,10,0.3,0,4,0.0,3,3,1.0,1,3,4,1,0,0,1,3,9,3.3,2025-02-03
28,11,0,11.45,0,1,0.0,0,1,0.0,3,4,0.75,2,1,3,0,0,0,0,1,3,3.2,2025-02-03
18,7,0,28.4,1,5,0.2,1,4,0.25,1,2,0.5,1,3,4,2,0,0,0,1,4,3.1,2025-02-03
8,0,0,15.67,2,3,0.667,1,2,0.5,1,1,1.0,0,3,3,1,0,0,2,3,6,3.1,2025-02-03
29,4,1,31.63,2,11,0.182,2,8,0.25,0,0,0.0,0,3,3,6,1,2,3,2,6,2.8,2025-02-03
20,16,1,21.77,2,9,0.222,0,3,0.0,0,0,0.0,2,1,3,4,2,0,1,3,4,2.8,2025-02-03
26,14,0,20.02,2,6,0.333,1,5,0.2,0,0,0.0,0,5,5,0,1,0,1,1,5,2.7,2025-02-03
24,23,1,9.57,2,4,0.5,0,0,0.0,0,2,0.0,1,4,5,0,0,0,0,1,4,2.7,2025-02-03
21,9,0,4.83,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,2.7,2025-02-03
18,7,0,4.52,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,2.7,2025-02-03
14,26,1,21.2,2,6,0.333,2,2,1.0,0,0,0.0,0,6,6,1,0,0,1,4,6,2.5,2025-02-03
29,4,1,18.67,0,2,0.0,0,1,0.0,0,0,0.0,3,7,10,1,0,0,0,3,0,2.3,2025-02-03
8,0,0,9.92,0,1,0.0,0,0,0.0,2,2,1.0,0,3,3,2,1,0,2,1,2,2.2,2025-02-03
17,25,0,14.4,2,5,0.4,0,3,0.0,0,0,0.0,0,0,0,4,0,0,2,0,4,2.1,2025-02-03
29,4,1,12.33,2,6,0.333,0,3,0.0,0,0,0.0,1,0,1,1,0,0,0,0,4,2.0,2025-02-03
26,14,0,27.0,2,3,0.667,0,1,0.0,0,0,0.0,0,5,5,0,0,0,2,1,4,1.8,2025-02-03
17,25,0,4.82,1,5,0.2,0,2,0.0,2,2,1.0,1,0,1,0,1,0,0,2,4,1.8,2025-02-03
21,9,0,14.3,2,4,0.5,2,4,0.5,0,0,0.0,0,0,0,0,0,0,1,3,6,1.8,2025-02-03
21,9,0,10.88,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,0,2,1.7,2025-02-03
8,0,0,16.25,1,3,0.333,0,2,0.0,2,2,1.0,0,0,0,0,0,0,0,2,4,1.5,2025-02-03
21,9,0,10.57,1,7,0.143,0,3,0.0,0,0,0.0,4,2,6,1,1,0,0,3,2,1.4,2025-02-03
7,18,1,8.68,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,0,1.3,2025-02-03
25,17,1,8.18,1,4,0.25,0,1,0.0,0,0,0.0,1,4,5,1,0,0,1,0,2,1.2,2025-02-03
0,8,1,13.05,0,2,0.0,0,0,0.0,2,2,1.0,0,0,0,4,0,0,1,3,2,1.2,2025-02-03
